Sample_ID,CentroidX,CentroidY,Mass,Width,Depth,Orientation0,Orientation1,Orientation2,Orientation3,Orientation4,Orientation5,Orientation6,Orientation7,Orientation8,Orientation9,Leaf weight,LeafArea,Leaf Hue,Class
522,179.0785706,233.3188719,0.389041889,186.9563386,540.7743554,0.294154922,0.192388216,0.112635551,0.076850508,0.060524934,0.048268596,0.047338041,0.050461131,0.056208529,0.061591314,,10677.76965,49.49600122,D
523,117.1292322,255.8390089,0.414631299,243.2753644,472.2923935,0.317417336,0.201948651,0.111857872,0.079062839,0.060440607,0.045664549,0.044445104,0.043897047,0.045640576,0.049406592,,10182.10167,56.7908207,D
524,170.5067592,234.2347891,0.378941604,204.7943887,417.4614663,0.283094074,0.192071209,0.11378903,0.074656768,0.059556313,0.04792662,0.050275753,0.054345805,0.059485055,0.06504789,,12421.36993,61.41972754,D
525,215.694942,221.5411187,0.211595526,240.9947011,416.9374497,0.255629383,0.1851312,0.107317565,0.076493546,0.060107301,0.049082,0.052299335,,0.072872622,0.08208786,,10076.00348,62.45646196,D
526,199.0192616,271.3267746,0.394175172,210.9024735,593.7291232,0.200625921,0.181062547,0.13432283,0.096874171,0.078602676,0.059715072,0.056368904,0.057846908,0.064814307,0.06969037,,,60.8616736,D
527,159.810504,247.6778622,0.384024282,247.0917781,566.3382223,0.19054827,0.16387059,0.126786596,0.089925974,0.07640954,0.056032384,0.057213335,0.065485024,0.079958738,0.093564866,,9380.60905,61.52271463,D
528,146.323617,266.307317,0.482029688,210.7477488,497.6600636,0.235218289,0.19624496,0.130852346,,0.068816319,0.049371939,0.050449139,0.054815089,0.058791251,0.067346147,,10462.25325,61.2786101,D
529,176.748528,190.6088105,0.370084852,208.6428248,330.9552579,0.263187319,0.182122597,0.124542659,,0.06597606,0.053599727,0.052371569,0.053485925,0.057623203,0.062239293,,11019.63677,59.08114115,D
530,180.328755,232.5691309,0.388394731,189.2296208,540.1132132,0.29403855,0.192175429,0.112607962,0.076680929,,0.048010441,0.047518278,0.050284982,0.056415698,0.061497465,,10675.71351,49.71509239,D
531,116.8576281,253.3825348,0.416678683,238.580247,473.6446428,0.317389138,0.202037788,0.111865739,0.07901489,0.060453825,0.045974343,0.044427264,0.043947757,0.045642835,0.049494924,,10114.64751,56.71607923,D
532,168.1775533,235.3572451,0.377140212,205.6759525,418.3446376,0.283144144,0.192089847,0.113527379,0.074627783,0.059396027,0.047822263,0.049939281,0.054477715,0.059530822,0.065260294,,12365.39639,61.01873475,D
533,216.8954815,226.0998203,0.21036779,244.0415563,418.4490338,0.255533233,0.185079649,0.107238042,0.076420829,0.060298593,0.049387552,0.05210752,0.059095838,0.073136732,0.081800125,,10052.66822,62.87278962,D
534,193.6777621,274.8965704,0.395588568,206.7381073,589.9840715,0.20081386,0.181045505,0.134286294,0.096951666,0.078667398,0.059371202,0.056378056,0.057791568,0.064749488,0.069577587,,10957.65268,60.63479433,D
535,160.2797347,245.4253716,0.385054829,245.6593378,570.3499277,0.190358828,0.164002816,0.126997734,0.090098324,0.076487695,0.055971898,0.057327946,0.065445928,0.079922056,0.093556201,,9369.539052,61.2232157,D
536,143.465754,268.4939688,0.479322123,214.0079776,497.5202577,0.235307334,0.196225129,0.130960985,0.087659048,0.0689562,0.049178376,0.050413305,0.054987342,0.058828903,0.067406225,,10342.49211,61.82807179,D
537,175.8083893,186.5198556,0.36661547,214.588102,332.9578087,0.263285291,0.181981938,0.124684996,0.084577069,0.065838337,0.05350529,0.052227556,0.053496817,0.057619044,0.062351928,0.02,10967.88974,59.08018112,D
538,177.9143013,234.1324569,0.389655919,185.5441254,540.627044,0.293907935,0.192255731,0.112632557,0.07686677,,0.047809527,0.047414215,0.05030791,0.056302547,0.061651673,0.01,10627.26113,49.63833056,D
539,117.4181981,252.835958,0.415497092,240.2275154,472.3946536,0.317615788,0.20191307,0.111944982,0.078880624,0.060496245,0.045753111,0.044390599,0.043798117,0.045578127,0.049560465,0.04,10173.89608,56.61103363,D
540,171.6631548,230.2350196,0.374028049,202.8580242,417.9820801,0.283072957,0.192215913,0.113682802,0.074340631,0.05955534,0.047778206,0.050109426,0.054471053,0.059405536,0.065127252,,12382.54171,61.47774333,D
541,212.6767431,220.2425212,0.212359633,242.0420885,413.6752621,0.25572686,0.185080141,0.107201557,0.076465377,0.059966877,0.049167503,0.05209029,0.059198461,0.072896869,0.081972848,0.03,10054.42953,63.06308249,D
542,194.7774346,269.9893724,0.396534307,209.8739584,588.7127074,0.200743302,0.181081023,0.134392362,0.096997315,0.078649663,0.059510547,0.056296994,0.057913557,0.064838603,0.069674149,0.02,10925.51802,60.43001431,D
543,163.0494481,243.706249,0.389027944,243.9855867,570.8300119,0.190501104,0.163846958,0.126811785,0.089849237,0.076268837,0.056066666,0.057240938,0.065480041,0.079978028,0.093718033,,9346.99488,61.5113077,D
544,145.0050627,267.0838508,0.484702892,204.4420624,498.930068,0.235186763,0.196378843,0.131105379,0.087794798,0.068983727,0.049131788,0.05032547,0.054914023,0.058920724,0.067361059,0.03,10456.9404,61.34109635,D
545,175.8065823,189.2681253,0.366451211,208.0795614,338.0088659,0.263265372,0.182182384,0.1245792,0.084446308,0.065926721,0.053463262,0.052172122,0.05351563,0.057805331,0.062292143,,10987.09868,59.41780753,D
546,181.7869345,230.3425935,0.389237607,191.9771024,541.4044687,0.294032091,0.192302715,0.112682925,0.076850151,0.060597172,0.047891473,0.047508234,0.050389501,0.056303254,0.061583255,0.01,10642.86207,49.9658339,D
547,116.7771376,251.5097607,0.407710878,239.3158093,466.2727793,0.31759097,0.201894586,0.111798099,0.078933316,0.060388435,0.045712742,0.044564295,0.043821389,0.045468609,0.049641401,0.02,10148.81077,56.57697418,D
548,169.1894432,231.6594861,0.374511458,201.6511799,415.6918899,0.283258124,0.19223934,0.113582415,0.074516367,0.059555836,0.047680233,0.050128374,0.054526206,0.059514916,0.064961504,0.01,12407.83858,60.79129051,D
549,212.1146445,223.4960348,0.213689677,243.1088357,418.525885,,0.185097571,0.107315576,0.07647157,0.060082271,0.049160713,0.052102756,0.059271137,0.072852494,0.081974383,0.01,10031.84705,62.69865256,D
550,193.9012357,271.5201679,0.391465578,205.1763924,587.69623,0.200709682,0.181158203,,0.096901009,0.078667043,,0.056310038,0.05779482,0.064803456,0.069558449,0.01,10920.98936,60.44599939,D
551,164.4635755,248.7704075,0.389857243,242.1766973,569.6240071,0.190585609,0.163850041,0.126978898,0.089948875,0.076241403,0.056243917,0.057481361,0.065449869,0.079995656,0.093684873,0.03,9345.998569,61.45069047,D
552,152.3481948,198.9760117,0.384960829,271,440,0.207631637,0.177822912,0.138417804,0.094836733,0.07477973,0.051704178,0.054347196,0.055065464,,0.078965803,0.03,12402,55.39,E
553,179.8610342,185.8631849,0.276021357,239,412,0.24924466,0.185486448,0.11201411,0.075852542,0.059850055,0.04815759,0.051751012,0.061145068,,0.083810348,0.04,9973,66.83,E
554,151.5614414,206.9321922,0.292771718,221,392,0.267677223,0.20284958,0.129750969,0.086246808,0.064598846,0.044779943,0.048281754,,0.05088709,0.055460663,0.04,,66.51,E
555,159.2462437,211.5697027,0.302793567,193,411,0.277609604,0.216776022,0.118533639,0.075195405,0.057724301,0.043418373,0.044543919,0.047397742,0.055296767,0.063504228,0.05,10525,58.67,E
556,151.8616403,227.6352879,0.29892949,233,478,0.243836944,0.184847087,0.136262735,0.090038162,0.067811517,0.05182595,0.053081719,0.055752197,0.056347645,0.060196044,0.01,7480,67.7,E
557,145.1911676,221.8679795,,192,338.0088659,0.200820047,0.204780182,0.160137062,0.094672349,0.0652129,,0.047896182,0.053982793,0.060311753,0.066340274,0.04,,71.15,E
558,112.9609272,198.8568304,0.266098482,219,389,0.204952763,0.174693273,0.135862264,0.096795926,0.073406103,0.051707564,0.057086718,,0.067031084,0.078388282,0.02,9248,61.38,E
559,133.9044683,156.3434408,0.320667205,268,371,0.155257751,0.164098439,0.15275063,0.122618588,0.088659833,0.058776479,0.0571845,0.062060818,0.068040258,0.070552703,,7607,57.91,E
560,152.5672,198.5223,0.395,269.6575349,435.6835501,0.207515915,0.17790806,0.138393734,0.094951339,0.074905886,0.051697719,0.054307929,0.055100558,0.066705895,0.078995451,,12336.61295,55.53154463,E
561,180.3596,186.1422,0.2485,244.0124096,414.3341817,0.249159824,0.185409551,0.111954552,0.075863997,0.05990581,0.047974468,0.051888854,0.061405637,0.072748215,0.083962663,,9988.180097,66.58254828,E
562,151.2298,206.7954,0.3334,223.0351315,390.6743182,0.267327351,0.202828496,0.129608736,0.08613337,0.064568834,0.044825604,0.048284688,0.049691116,0.050950338,0.055593098,,10206.42572,66.5232434,E
563,159.9256,212.3318,0.2783,192.3556504,410.1377708,0.277629097,0.21690681,0.118543817,0.075369715,0.057501859,0.043300008,0.044516256,0.047373254,0.055251241,0.063434738,,10524.49162,58.82988964,E
564,152.2977,228.286,0.3384,230.6377431,478.440156,0.243918988,0.184852387,0.13605775,0.090133387,0.067757453,0.051737568,0.05303109,0.055647919,0.056297259,0.060103896,,7494.651076,67.44610391,E
565,145.2393,221.9386,0.2502,190.7034782,414.632232,0.200970344,0.204882996,0.160313255,0.09449015,0.065132734,0.045742649,0.047999819,0.054177714,0.060207608,0.066310921,,7556.816093,71.20127471,E
566,112.8749,198.735,0.2645,219.9791056,394.9966192,0.20516633,0.174646305,0.135994422,0.096644913,0.073352549,0.051721158,0.057223891,0.06007015,0.066998035,0.078333648,,9206.010149,61.29790506,E
567,133.7048,156.8398,0.3617,261.8023138,367.5523999,0.155162155,0.164034536,0.152736685,0.122690242,0.088718355,0.058811653,0.05731295,0.062029555,0.068240479,0.070415517,,7590.397446,57.65692359,E
568,152.3162,199.4963,0.383878366,271.5097945,440.889592,0.207688547,0.177772382,0.138428412,0.094867739,0.074852264,,0.054397161,0.049458627,0.066431706,,,12410.18413,55.31501813,E
569,179.8587,184.3909,0.277201456,238.8249703,410.6977005,0.249159917,0.185337047,0.111967871,0.075849337,0.059772545,,0.051799074,,0.072649813,,,9944.749704,66.82571279,E
570,151.6978,208.6348,0.290141535,219.6364748,388.2838056,0.267682015,0.202773835,0.129756818,0.086196543,0.064622306,0.044775341,0.04826509,,0.050909872,,0.01,10071.24711,66.33246187,E
571,159.188,209.1453,0.304481335,193.3322986,410.292069,0.277661137,0.216681868,0.11858312,0.075189266,0.057792664,0.043385879,0.044456552,0.049458627,0.055357713,0.063467909,0.01,10557.50793,58.5223434,E
572,151.8897,227.0364,0.298926336,238.5244245,479.1494862,0.243778734,0.184865928,0.136284861,0.090035846,0.067919157,0.051853747,0.053111553,,0.056361284,0.060349988,,7474.59697,67.77745437,E
573,145.1365,219.5986,0.264981889,193.4151635,406.676702,0.200665579,0.204779086,0.160124763,0.09467636,0.065188658,0.045887682,0.047891497,,0.060271522,0.066317919,0.04,7545.678109,71.27621144,E
574,113.0133,198.3301,0.26487595,217.2872989,388.518027,0.205008898,0.17469227,0.135739801,0.096852908,0.073557138,0.051672637,0.057166035,0.060109891,0.066952871,0.078267223,0.03,9213.68336,61.3326512,E
575,133.9211,154.3198,0.319022935,265.7266428,372.0510146,0.155121916,0.164140609,0.15274139,0.122578786,0.088627942,0.058701078,0.057167551,0.062036894,0.068065963,0.070576656,,7615.062336,57.9111968,E
576,151.9782,200.0847,0.385870266,267.0703076,442.1405246,0.20759646,0.1777535,0.138402543,0.094813522,,0.05157736,0.054496719,0.055004906,0.06637259,0.078977055,0.02,12359.05294,55.09716947,E
577,179.9799,188.4411,0.274631001,241.410111,415.2988267,0.249278162,0.185336187,0.112061859,0.075727739,0.059979122,0.048175545,0.051741042,0.061169463,0.072702978,0.083706912,,9973.828118,66.61977372,E
578,151.7382,206.3416,0.292746032,221.426799,395.0519835,0.267712951,0.202646155,0.129608092,0.086240831,0.06461011,0.044712206,0.048223493,0.049458627,0.050847686,0.055374739,,10100.00965,66.61599416,E
579,159.0276,210.7977,0.301474944,190.8700671,409.5088891,0.277527242,0.216871515,0.118687017,0.075211844,0.057904503,0.043375746,0.04455719,0.047545965,0.0553162,0.063535833,0.01,10523.95658,58.8809774,E
580,151.7069,228.259,0.299083229,234.0554881,476.9701664,0.243812655,0.184996759,0.136300853,0.089995039,0.067874174,0.051835847,0.053004304,0.055668053,0.05651269,0.060294344,,7472.588563,68.04623726,E
581,145.2253,223.5071,0.265777858,193.9769512,405.3399488,0.200775465,0.204821454,0.160283427,0.094641679,0.065262744,0.045818644,0.047979715,0.053830466,0.060481758,0.066196529,,7556.653173,70.90441579,E
582,113.4256,200.3364,0.265680269,224.7111531,389.6541559,0.205065638,0.174913692,0.135814059,0.096711936,0.073410771,0.051610893,0.057005222,0.060044451,0.067142484,0.078457475,,9242.512814,61.59567364,E
583,135.2039,156.7564,0.319033207,267.7548083,371.6591729,0.155233446,0.163911676,0.152865727,0.122689368,0.088632339,0.058637207,0.057149085,0.062188272,0.068077916,0.070511943,,7643.665963,58.08311621,E
584,151.9491,198.4559,0.385163316,269.0910121,440.8922532,0.207693705,0.177821398,0.138540105,0.09478991,0.074810597,0.05174356,0.054397339,0.055215568,0.066187622,0.079108799,,12465.33103,55.31905479,E
585,177.6545,184.448,0.275522019,236.6042894,411.7816107,0.249352085,0.185543339,0.112111698,0.075689002,0.059725851,0.04827511,0.051735652,0.061169349,0.072543621,0.083700902,,9974.639023,67.06818727,E
586,150.3492,206.9403,0.289934367,225.673505,393.6116148,0.267577904,0.202718845,0.129571183,0.0861856,0.064731601,0.044830331,0.048219981,0.049285478,0.050900136,0.055470436,,10126.15154,66.22051699,E
587,159.6166,213.3109,0.303872233,190.8550792,409.6274051,0.277546183,0.216748577,0.118484198,0.07513487,0.057763821,0.04345208,0.044532235,0.047460562,0.055308908,0.063555681,,10565.86625,58.83533888,E
588,154.3075,228.2885,0.29570619,232.485704,480.6346195,0.243589642,0.18479642,0.136205003,0.090219147,0.067914004,0.051994936,0.053127789,0.05582787,0.056447396,0.060053983,,7474.796947,67.95038013,E
589,145.9417,222.1447,0.261497018,189.6727454,412.7821338,0.200909543,0.204822084,0.160246353,0.0943561,0.065249622,0.045660349,0.04810288,0.054041822,0.060507388,0.066199188,,7567.327131,71.14639765,E
590,113.275,199.8618,0.262949289,221.3811254,389.2229831,0.204784671,0.174731337,0.135843891,0.096641427,0.073459939,0.051460525,0.057128013,0.059819879,0.066883609,0.078200711,,9254.036272,61.30091339,E
591,133.355,157.2365,0.323577271,267.9679329,370.821367,0.155421344,0.164185303,0.152652194,0.122697037,0.088667838,0.058855888,0.057040676,0.062059008,0.068034723,0.071030729,,7630.15876,57.68796463,E
592,150.916,200.8132,0.383206656,271.0446777,438.4910386,0.207680954,0.177815395,0.138390252,0.094839038,0.074768255,0.051709761,0.054347707,0.055059392,0.066462956,0.078970259,,12427.5727,55.31605142,E
593,180.8495,184.8532,0.273538503,238.0509848,413.3742509,0.249266998,0.185438624,0.112062851,0.07586801,0.059838671,0.048213813,0.051746941,0.061209556,0.072639998,0.083888875,,9925.515488,66.99296654,E
594,151.8552,207.4329,0.294859293,219.3496482,395.0117646,0.267731168,0.202844471,0.129772206,0.086306109,0.064513488,0.044776919,0.048328386,0.049434553,0.050916405,0.055394409,,10108.52801,66.37632216,E
595,160.4278,213.8749,0.302741049,191.6919151,413.2442062,0.277565152,0.216744641,0.118456603,0.075112723,0.057756132,0.043539783,0.044550923,0.047380869,0.055338408,0.063528838,,10503.06201,58.96761483,E
596,150.9403,226.2766,0.296468349,230.732749,480.4721811,0.243832126,0.18484025,0.136205647,0.090034319,0.067811027,0.051850847,0.053101399,0.055768636,0.056344685,0.060246159,,7499.394772,67.76060857,E
597,145.4351,220.4017,0.260179426,189.2807071,411.9377336,0.200771674,0.204761794,0.160125908,0.094669814,0.065188156,0.045849984,0.047891369,0.053993737,0.060401762,0.066423014,,7595.521139,70.80695598,E
598,112.2978,198.1037,0.266872746,222.3084333,389.7721523,0.204998824,0.174698854,0.135838542,0.096782129,0.073424782,0.051711384,0.057066619,0.060085374,0.06703407,0.078324681,,9228.299338,61.48673259,E
599,135.1971,157.0176,0.321214771,267.3687156,374.1480759,0.155240269,0.164121651,0.152693212,0.122617591,0.088699244,0.058791388,,0.06202885,0.068007608,0.070526054,,7605.523886,57.87723079,E
600,152.9110546,199.2292018,0.38319469,270.8758804,440.777785,0.207601222,0.177732117,0.138215811,0.094932295,0.074895757,0.051558779,0.054042781,0.055307691,0.06648028,0.078977479,,12375.01854,55.40193458,E
601,179.5630313,187.0160165,0.275806609,243.416221,411.6253248,0.249260897,0.185407445,0.111977958,0.075893444,0.060086431,0.04825448,0.051668764,0.06121781,0.072451733,0.083839276,,9906.873089,66.83601694,E
602,150.4887314,207.0219711,0.293615608,224.7571104,395.6392218,0.267673073,0.202708971,0.129758188,0.08604465,0.064479907,0.045023544,0.048045856,0.049411662,0.050907717,0.055523805,,10124.02244,66.41536701,E
603,158.1671834,214.7950467,0.304649497,187.1146222,411.801982,0.277625532,0.216776872,0.118324833,0.075338361,0.057803101,0.043540107,0.044626391,0.047367386,0.055275661,0.063426569,,10502.7659,58.66435212,E
604,152.5074033,225.4749911,0.298609366,233.9320303,,0.244000462,0.18481472,0.136277503,0.090225112,0.068047041,0.051762861,0.053032474,0.055847714,0.056188155,0.060099897,,7510.586604,67.6987125,E
605,148.1944758,221.3285315,0.262267543,189.7770686,,0.200918889,0.204964619,0.160184751,0.09479493,0.064941902,0.045956586,0.047868872,0.054092793,0.06035083,0.06627336,,7560.179245,70.98676805,E
606,111.9313554,198.7475932,0.268364205,218.2168326,392.3811716,0.20453124,0.17464501,0.135730331,0.096832681,0.073453876,0.051594338,0.056885404,0.060032926,0.06715679,0.078426957,,9249.862338,61.48797546,E
607,134.6060791,156.4591983,0.323566683,266.3417758,,0.155301832,0.164010988,0.15273637,0.123009023,0.088678334,0.058965796,0.057312496,0.062000753,0.067918849,0.070578178,,7620.789056,58.24057268,E
608,154.02901,198.3223529,0.386367679,267.2881269,439.7215905,0.207666773,0.177840532,0.138554205,0.094819316,0.074612473,0.051650415,0.054376615,0.054918865,0.066587505,0.078881475,,12403.23457,55.25258499,E
609,182.1713286,184.2756634,0.273168707,238.4675994,412.6412353,0.249340359,0.185737825,0.112176009,0.075976875,0.059705416,0.04818828,0.051655949,0.061438304,0.07270383,0.083696617,,9986.628156,66.73995843,E
610,151.4763406,207.0858955,0.292100822,221.0468332,392.3811716,0.267850261,0.202804521,0.129856987,0.086298691,0.064500741,0.044737954,0.048358343,0.049453158,0.050922453,0.055522722,,10113.8148,66.61286073,E
611,158.9146321,212.8141154,0.303233726,193.2623659,408.0767987,0.277485796,0.216703822,0.118373313,0.075153523,0.057702342,0.043251587,0.044350815,0.047330607,0.055404638,0.06345576,,10540.82212,58.60020351,E
612,152.3864457,227.1931098,0.297760981,235.2912085,476.439315,,0.184894962,0.13603322,0.090139198,0.067869973,0.05174464,0.052952574,0.055996004,0.056215777,0.060108603,,7487.379626,67.76757352,E
613,145.6473872,221.64319,0.265695446,193.8319443,406.2234983,0.200717855,0.204632764,0.16015875,0.094728643,0.065144024,0.045919043,0.047968168,0.054074878,0.060444346,0.066382938,,7600.86471,71.01693253,E
614,114.0082485,199.6561565,0.267818956,220.704676,391.4969617,0.204894139,0.174655546,0.135966715,0.096913682,0.073479408,0.051446557,0.057085119,0.059991889,0.06703048,0.078300659,,9207.784758,61.64998179,E
615,133.5729739,157.4639223,0.319373089,268.4667624,370.6580258,0.155271001,0.164153056,0.152676971,0.122702608,0.088688364,0.058791107,0.057178035,0.062176691,0.067989459,0.070553507,,7597.52525,57.78707334,E
616,151.2040865,199.3500719,0.38329923,271.280837,438.9201305,0.207581642,0.177734651,0.138059618,0.094975429,0.074613472,0.051820617,0.054310481,0.055087564,0.066351929,0.079148787,,12358.89353,55.45020754,E
617,177.9097246,184.6298773,0.278794088,240.1475157,410.576203,0.249192106,0.185461323,0.112106593,0.075914411,0.059662649,0.048017678,0.051859577,0.061176054,0.072779059,0.083573872,,9949.838609,66.79810145,E
618,152.1232122,205.7509958,0.288824866,220.8928239,391.9372352,0.267728976,0.202950631,0.129845333,0.08622581,0.06474029,0.044841385,0.048322357,0.049347031,0.050984833,0.055269099,,10094.08685,66.53945444,E
619,160.2945308,211.3596587,0.301874575,193.9524756,408.9070807,0.277590035,0.216696827,0.118562445,0.075097083,0.057836872,0.043643381,0.044679732,0.047255537,0.055279524,0.063601377,,10508.43973,58.41423838,E
620,152.6125081,227.0011947,0.298055586,231.0033351,476.6608934,0.243805304,0.184865288,0.136191936,0.090348076,0.06768882,0.051876497,0.053036853,0.055601695,0.056178739,0.060132573,,7443.366932,67.54118562,E
621,146.1805635,221.5790369,0.260581896,193.4367144,404.1131311,0.20059049,0.20473139,0.160100602,0.094563607,0.065029331,0.045955056,0.047615015,0.053944362,0.060261226,0.066387133,,7604.737673,71.3456199,E
622,111.4277385,199.2096937,0.264613888,218.020521,387.6440261,0.204947131,0.174593207,0.135815301,0.0968621,0.07321648,0.051834418,0.05698426,0.059989027,0.066973927,0.0783246,,9219.339897,61.50328356,E
623,134.6617039,154.8278859,0.321747308,263.6621779,369.1875731,0.155518991,0.163986289,0.152803593,0.122647871,0.088724778,0.058940597,0.057194158,0.062076245,0.067958804,0.070570966,,7558.47964,57.54880423,E
624,152.7706163,196.2708209,0.384282908,271.7565411,442.0272684,0.207542158,0.177841113,0.138303392,0.094781018,0.074843431,0.051632118,0.054567171,0.054864589,0.066361172,0.079084315,,12411.77193,55.11558266,E
625,181.5423158,186.1692241,0.270853142,241.2745973,414.4109339,0.249120756,0.185594211,0.112164261,0.07597803,0.059780131,0.048111949,0.051756226,0.061275837,0.07258222,0.083711224,,9987.722485,66.96737134,E
626,152.9871141,205.9225995,0.292512449,219.9613708,396.0381434,0.267597959,0.202940518,0.129553075,0.086182277,0.064762227,0.04485942,0.048118213,0.049504839,0.050762748,0.055390453,,10100.66083,66.4359183,E
627,160.0934574,212.9958066,0.303168859,194.4062133,408.3605292,0.277563531,0.216980693,0.118727798,0.075231571,0.057738479,0.043447531,0.044902521,0.047684716,0.055361899,0.063471315,,10538.39973,58.68926647,E
628,151.206573,226.5256428,0.298110438,237.6269244,480.2398336,0.24398229,0.184951024,0.136223518,0.0900103,0.06763452,0.051896936,0.052980708,0.055852415,0.056375607,0.060365647,,7441.667658,67.86524121,E
629,144.5738157,221.8777815,0.261692847,187.0181657,408.8504521,0.200637681,0.20486504,0.160060913,0.094591381,0.065264405,0.046027542,0.047963041,0.054076714,0.060328501,0.066308211,,7628.209306,70.78092917,E
630,110.3001042,197.6408055,0.268862735,216.1848738,392.2744642,0.204842405,0.174703628,0.135889067,0.096797361,0.073546747,0.05170055,0.057044338,0.060259232,0.067164268,0.078540975,,9236.215334,61.40429744,E
631,133.3230287,155.4594752,0.320851722,271.1241377,371.5755981,0.154995004,0.164010354,0.152705842,0.12260106,0.088841486,0.058764984,0.057200316,0.062024447,0.067861772,0.070541002,,7538.460571,57.57699355,E
632,152.4290177,198.6939463,0.38608502,272.6065875,439.1920275,0.207786202,0.17794947,0.138219491,0.094806636,0.074712809,0.051653926,0.05437474,0.0550301,0.066375129,0.078967466,,12369.31599,55.63289454,E
633,180.0805758,189.6093399,0.277150892,236.9468546,411.03891,0.249247103,0.185473081,0.112110766,0.075850751,0.059845238,0.048052603,0.051676684,0.061156659,0.072679663,0.083726373,,10011.36189,66.73758141,E
634,151.8438284,206.7855882,0.297299932,223.1652422,392.9559376,0.267492805,0.202826731,0.129694512,0.086428898,0.064681844,0.044746832,0.048319119,0.049499858,0.050876803,0.055699771,,10078.05769,66.56294466,E
635,161.6965832,213.2529312,0.29988405,194.7449421,413.4509058,0.277646315,0.216776105,0.118485538,0.075352386,0.057615764,0.043469355,0.044782777,0.047390379,0.055217783,0.063749704,,10479.38112,58.53432499,E
636,150.1737722,227.6861722,0.297359735,232.6718816,480.5471314,0.204842405,0.18486847,0.136385849,0.089860577,0.067829765,0.051826644,0.053061621,0.055743371,0.056412571,0.060210018,,7500.458873,67.86033229,E
637,147.8637012,221.2540402,0.259442128,189.5130402,402.4601357,0.200699654,0.204761934,0.160044052,0.094921417,0.065223365,0.045931816,0.047750047,0.053903888,0.060302079,0.066236316,,7562.644319,70.91508789,E
638,113.8835485,198.2865783,0.264823672,221.3322123,388.8785193,0.205009129,,0.13573136,0.096836094,0.073310875,0.051779355,0.056806859,0.059981992,0.067067087,0.078362681,,9253.233596,61.36708196,E
639,132.992976,157.5719268,0.319537133,267.6608468,368.4723798,0.155150119,0.164052275,0.152931043,0.122560366,0.088810156,0.058869419,0.057272738,0.062012638,0.067998719,0.070695337,,7622.423749,57.98226294,E
640,152.2177547,197.7286748,0.387404731,276.0645592,437.7146517,0.207719209,0.177795749,0.138220317,0.094954338,0.07487501,,0.054431937,0.054905831,0.066394395,0.079008813,,12394.33922,55.26691346,E
641,179.6869089,185.2734925,0.275218289,238.5534516,414.4356247,0.249035623,0.185458388,0.112048296,0.075858627,0.059918987,0.048029191,0.051923018,0.061009023,0.072706126,0.083789707,,9989.643955,66.85241473,E
642,153.5643178,209.2025761,0.289658088,221.7873963,393.5687923,0.267679677,0.202945838,0.129820599,0.086143076,0.064588174,0.044832172,0.048143019,0.049377264,0.050814251,0.055512596,,10095.15054,66.46418407,E
643,161.8221714,208.9595086,0.303571793,193.8522878,412.4938057,0.277638249,0.216685603,0.118465236,0.075186424,0.057640491,0.043420727,0.044471937,0.047211788,0.05521031,0.063527522,,10498.33489,58.51281782,E
644,150.6211539,226.5934957,0.297320313,235.4179582,479.7912004,0.243838325,0.184913799,0.136217868,0.090019375,0.0677002,,0.052849051,0.055759316,0.056196967,0.060160326,,7423.592381,67.78223412,E
645,144.3052111,222.2671989,0.266152265,192.5628726,410.6391002,0.200698464,0.204835284,0.160285444,0.094435166,0.065126793,0.045581859,0.047985769,0.053851294,0.060276023,0.066185663,,7590.817855,71.23111338,E
646,113.6882605,197.8443975,0.264157745,219.957548,391.5906023,0.20501176,0.174657738,0.135836944,0.096645323,0.073400031,0.051909927,0.057015475,0.059913819,0.06704472,0.078317783,,9253.965645,61.59042718,E
647,133.4274027,154.0731417,0.321049576,268.842254,371.0880829,0.155222515,0.163923495,0.15261771,0.122656901,0.08872365,0.058648148,0.057177943,0.062097465,0.067843943,0.070474029,0.02,7589.536414,58.18167102,E
648,149.9701113,201.6260869,0.384047339,271.6382591,441.2439824,0.207710342,0.177797074,0.138412355,0.09488256,0.074680307,0.051654489,0.054255371,0.054888821,0.066271326,0.078869062,0.02,12393.46607,55.60582335,E
649,182.3960726,187.9030422,0.277856661,242.6557049,406.5344447,0.249089761,0.185594902,0.112128418,0.075953936,0.059789757,0.048232587,0.051727207,0.061013083,0.072693615,0.083863327,0.02,9969.643538,66.48775811,E
650,151.9120077,205.4874962,0.292593879,220.7503878,391.5449911,0.267685664,0.2027077,0.129602702,0.086154726,0.064635998,0.044751875,0.048440664,0.049457902,0.050920998,0.055555854,0.02,10134.1355,66.73211848,E
651,157.0227213,212.0737535,0.304082394,194.0134282,411.0501669,0.277657391,0.216775545,0.11853734,0.074959161,0.057956388,0.043237501,0.044688349,0.047324758,0.055144396,0.063689963,0.01,10553.63248,58.74861856,E
652,152.2687869,228.3902733,0.302814678,230.473599,475.7514839,0.243683876,0.184718771,0.136325171,0.090096226,0.067926845,0.051837551,0.053268852,0.055726784,0.056545791,0.060320839,0.05,7502.335723,68.03000933,E
653,145.3588125,223.0367378,0.261224433,195.945723,407.9399994,0.200765902,0.204610435,0.160178059,0.094771172,,0.046103337,0.047820183,0.053981854,0.060267561,0.066429654,0.04,7612.397797,70.74179176,E
